from,to
9156,15933
9156,11127
9156,16117
9156,15026
9156,10932
9156,9366
9156,15010
9156,13390
9156,14236
9156,15944
9156,10622
9156,12647
9156,9586
9156,16041
9156,8971
9156,16607
9156,13813
9156,11100
9158,16566
9158,12143
9158,16530
9158,9853
9158,11856
9158,11329
9158,14634
9158,13435
9158,13243
9158,14823
9158,9151
9158,13721
9158,16291
9158,11177
9158,11238
9158,10582
9158,12561
9158,9631
9158,10096
9159,15973
9159,12564
9159,10619
9159,11026
9159,9538
9159,14488
9159,10178
9159,10539
9159,14822
9159,15347
9159,11261
9159,10184
9159,16250
9159,13920
9159,13066
9159,14143
9159,9206
9159,16498
9159,14913
9159,12968
9159,10349
9159,16509
9159,9781
9159,14448
9159,10867
9159,16437
9159,11323
9159,11728
9159,10930
9159,16533
9159,11229
9159,9810
9159,12193
9159,15250
9159,13579
9159,10588
9161,9917
9161,14837
9161,10241
9162,15879
9162,9942
9162,15039
9162,11127
9162,14404
9162,14811
9162,12334
9162,14605
9162,10045
9162,15512
9162,10106
9162,12083
9162,13778
9162,15929
9162,11446
9162,9492
15894,14913
15894,11730
15894,9810
15894,11424
15894,11656
15894,13573
15894,14401
15894,10040
15894,10158
15894,14412
9163,11088
9163,16597
9163,10106
9163,9174
9163,10848
9163,10938
9163,16118
9163,10124
9163,14743
9163,16480
9163,16332
9163,14579
9163,11877
9163,14913
9163,12271
9163,15388
9163,12302
9163,12569
9163,9578
9163,7317
9163,10241
9164,12591
9164,9810
9164,15999
9164,9965
9164,7242
9164,11168
9164,15026
9165,11577
9166,14928
9166,15637
9166,9551
9166,13778
9166,13338
9166,16549
9166,12038
9166,15388
9166,14061
9167,14401
9167,11877
9167,13665
9167,14792
9167,15879
9167,14913
9167,9271
9167,11653
9167,10478
9167,13816
9168,13419
9168,10022
9168,14241
9168,14317
9168,9942
9168,16037
9168,14913
9169,10740
9169,12506
9169,9698
9170,10735
9170,12904
9170,15039
9170,14846
9170,14154
9170,9965
9170,16118
9170,12738
9170,10124
9170,16480
9170,14422
9170,16549
9170,13885
9170,15388
9170,16096
9170,10017
9170,15826
9171,13323
9171,10489
9171,9350
9171,15594
9171,13661
9171,9624
9171,14913
9171,16332
9171,16353
9171,10848
9171,13778
9171,14086
9171,11284
9171,9942
9171,14603
9172,9965
9172,14913
9172,12832
9172,10017
9172,15929
9173,12484
9173,11140
9173,10040
9173,11530
9173,14875
9173,10214
9173,13142
9173,10390
9173,9271
9173,12180
9173,14452
9173,13778
9173,11659
9487,10206
9487,12038
9487,10040
9487,11084
9487,14452
9487,14303
9487,10390
9487,11265
9487,9470
9487,10106
9487,11681
9487,9965
9487,12243
9487,13407
9487,10447
9487,14127
9487,16480
9487,15707
9487,15546
9487,12887
9487,15388
9487,12958
9487,14913
9487,15575
9487,10730
9487,16183
9487,14681
9487,9810
9487,15929
9487,12741
9487,11599
9487,9415
9175,16015
9175,11565
9175,10208
9175,9823
9175,15039
9175,13706
9175,13076
9175,10489
9175,14264
9175,12674
9175,9180
9175,11885
9175,13045
9175,11904
9175,12215
9175,9798
9175,15288
9175,10149
9175,10753
9175,11400
9175,12844
9175,16207
9175,11266
9175,12351
9175,13883
9175,13146
9175,12386
9175,10257
9175,8341
9175,16304
9176,9869
9176,15258
9177,9190
9177,11127
9177,15688
9177,9624
9177,10789
9177,16353
9177,15740
9177,10848
9177,8175
9177,7648
9178,14913
9178,9624
9178,12070
9178,15829
9179,10061
9179,14337
9179,11744
9179,11127
9179,11436
9179,11134
9179,15624
9179,14913
9179,14755
9179,11081
9179,10848
9179,10106
9179,14342
9179,14603
9179,10241
9180,11168
9180,12674
9180,12215
9180,15740
9180,15743
9180,14342
9180,11439
9180,16082
9180,10753
9180,16332
9180,14913
9180,9271
9180,9399
9180,12243
9180,10637
9180,10848
9180,14846
9180,12484
9180,10559
9180,13172
9180,12702
9180,14605
9180,13778
9180,10360
9180,12011
9180,14239
9180,9992
9180,9218
9180,10652
9180,14707
9180,9942
9180,15879
9180,9810
9180,9671
9180,15026
9181,10011
9181,10495
9181,16217
9181,10319
9181,12452
9181,9756
13444,9339
9182,15850
9182,16061
9182,15681
9182,15660
9182,14227
9182,11134
9182,7915
9182,16448
9182,13129
9182,10977
9182,15288
9182,15094
9182,13325
9182,9551
9182,14908
9182,12585
9182,15879
9182,13494
9182,15388
9182,16183
9182,13778
9182,12236
9182,9942
9182,9492
16432,15517
16432,9917
16432,10857
16432,10040
16432,10390
16432,14052
16432,9862
16432,10977
16432,12685
16432,14387
16432,12396
16432,10337
16432,15062
16432,13981
16432,15879
16432,14913
16432,15554
16432,9502
16432,15765
16432,12774
16432,13479
16432,10166
16432,15026
13662,14550
9184,13825
9184,14561
9184,14405
9184,15335
9184,8879
9184,11681
9184,7354
9184,13595
9184,13835
9184,10110
9184,13135
9184,8704
9184,10841
9184,11986
9184,16277
9184,11016
9184,9338
9184,11333
9184,14608
9184,16174
9184,11487
9184,15936
9184,10869
9184,15787
9184,7430
9184,11426
9184,15954
9184,16446
9184,10373
9184,11815
9184,14946
9184,11374
9184,12585
9184,14257
9184,13019
9185,10056
9185,15860
9185,14432
9185,11396
9185,14117
9185,15839
9185,10034
9185,12757
9185,10035
9185,14907
9185,10760
9185,14754
9185,10375
9185,12336
9185,11335
9185,14728
9185,16174
9185,11919
9185,10767
9185,12933
9185,14928
9185,13390
9185,12083
9185,10645
9185,9212
9185,12362
9185,7479
9185,9230
9185,9369
9185,10085
9185,14946
9185,11080
9185,12957
9185,15554
9185,13018
9185,12664
9185,9944
9185,14477
9185,9675
9185,11672
9185,10818
9185,9917
9185,14429
9185,15736
9185,11834
9185,8971
9185,10629
9185,9541
9185,16399
9185,15908
9185,15750
9185,10361
9185,15866
9185,11043
9185,13606
9185,13289
9185,10749
9185,15388
9185,10020
9185,14840
9185,11704
9185,10489
9185,13622
9185,12715
9185,15781
9185,13158
9185,13159
9185,9709
9185,9858
9185,13789
9185,14029
9185,11595
9185,13698
9185,9942
9185,9902
9185,15619
9185,15968
9186,13207
9186,12243
9186,11168
9186,14650
9186,14334
9186,9810
9186,10848
9186,11577
9186,16332
9186,9578
9186,7806
9186,9407
9186,13019
9186,13661
9186,16398
9186,15879
9186,14913
9186,16183
9186,9842
9186,9360
9186,9862
9186,16592
9186,15523
9188,14913
9188,11849
9188,14492
9190,9461
9190,12891
9190,14728
9190,14120
9190,9534
9190,10329
9190,8975
9190,14418
9190,11180
9190,10039
9190,12907
9190,11772
9190,12732
9190,13528
9190,13661
9190,12303
9190,12618
9190,14755
9190,11481
9190,7729
9190,11483
9190,10059
9190,10668
9190,10318
9190,12930
9190,11794
9190,14777
9190,12645
9190,14782
9190,15711
9190,9209
9190,12646
9190,10655
9190,11120
9190,11815
9190,13095
9190,15138
9190,8946
9190,14532
9190,9862
9190,16061
9190,13978
9190,9819
9190,15115
9190,11243
9190,11099
9190,14820
9190,16534
9190,8175
9190,12691
9190,10120
9190,13290
9190,10989
9190,9845
9190,11227
9190,10004
9190,14528
9190,15791
9190,16118
9190,10959
9190,9846
9190,10148
9190,12425
9190,11292
9190,15540
9190,15963
9190,14255
9190,13660
9190,15046
9190,13642
9190,9886
9190,15681
9190,16147
9190,13349
9190,12565
9190,15083
9190,12759
9190,10187
9190,10189
9190,13055
9190,13690
9190,10403
9190,10767
9190,10203
9190,9630
9190,13069
9190,14000
9190,11206
9190,9347
9190,14603
9190,11134
9190,14307
9190,9360
9190,9649
9190,12792
9190,16196
9190,11360
9190,16528
9190,11081
9190,7744
9190,11375
9190,11873
9190,11659
9190,10241
9190,14331
9190,10251
9190,14335
9190,14042
9190,11681
9190,12529
9190,14342
9190,13932
9190,8110
9190,14206
9190,16018
9190,12837
9190,12532
9190,8003
9190,16246
9190,10843
9190,11407
9190,15388
9190,10848
9190,9791
9190,14370
9190,10559
9190,15936
9190,13330
9190,15010
9190,10867
9190,10635
9190,16280
9190,7984
9190,15626
9190,11143
9190,15311
9190,10005
9190,16292
9190,9445
9190,14101
9190,13492
9190,10305
9190,11743
9190,15119
9190,10585
9190,15594
9190,9458
9191,16332
9191,13960
9191,9689
9191,12569
9192,9271
9192,9801
9192,15478
9192,14626
16384,14913
16384,15699
16384,13770
16384,12000
16384,9406
16384,10455
16384,9624
16384,15388
9193,9335
9193,14728
9193,10434
9193,12470
9193,7915
9193,12215
9193,14412
9193,9541
9193,12249
9193,14342
9193,12972
9193,15908
9193,16480
9193,12056
9193,10717
9193,15590
9193,14913
9193,16486
9193,13769
9193,16414
9193,15212
9193,14217
9193,16174
9193,10206
9193,14846
9193,10368
9193,14525
9193,13102
9193,12083
9193,10072
9193,14861
9193,9653
9193,12015
9193,9298
9193,14923
9193,15968
9193,9589
9193,11511
9193,14545
9193,9869
9193,12723
9193,13376
9193,9942
9193,13019
9193,11763
10171,13519
10171,15427
10171,10763
10171,15936
10171,15879
10171,14913
10171,15388
10171,10106
10171,14647
10171,9360
10171,15791
10171,12600
10171,9578
9196,10558
9196,15610
9196,11162
9196,12575
9196,15876
9196,16043
9196,16533
10184,7660
10184,13507
10184,11532
10184,14115
10184,14647
10184,15895
10184,9780
10184,14811
10184,14876
10184,10822
10184,9810
10184,12413
10184,12600
10184,10664
10184,10106
10184,10495
10184,10360
10184,16154
10184,16082
10184,12635
10184,14345
10184,10262
10184,10265
10184,9756
10184,16332
10184,14913
10184,13994
10184,10275
10184,9212
10184,14467
10184,10556
10184,11581
10184,11635
9654,11018
9654,11443
9200,9122
9200,11162
9200,11657
9200,10135
9200,15470
9200,9407
9200,13019
9200,7630
9200,16353
9200,13700
9200,10055
9200,14603
9200,16183
9201,16546
9201,8150
9201,15895
9201,9624
9201,12161
9201,10160
9201,14589
9201,14411
9201,9693
9201,10901
9201,10240
9202,16340
9202,13093
9202,11918
9202,14850
9202,9303
9202,13690
9202,9269
9202,14285
9202,10056
9202,10920
9202,11265
9202,11692
9202,10124
9202,14000
9203,15427
9203,11164
9203,10652
9203,14647
9203,10227
9203,11748
9203,13435
9203,9578
9203,13937
9203,16118
9203,11227
9203,11124
9204,12038
9204,10040
9204,10619
9204,12924
9204,14118
9204,13196
9204,10789
9204,9810
9204,11164
9204,12807
9204,15427
9204,9551
9204,9834
9204,13816
9204,9333
9204,10759
9204,14137
9204,16332
9204,14913
9204,9271
9204,15243
9204,16183
9204,13778
9204,15604
9204,10626
9204,14311
9204,12484
9204,12282
9204,11566
9204,10280
9204,11134
9204,16353
9204,12452
9204,12153
9204,12644
9204,14781
9204,11877
9204,15956
9204,12547
9204,9803
9204,10160
9204,14030
9204,15680
9204,9942
9204,10240
9204,16300
9205,12422
9205,14292
9206,15879
9206,12968
9206,9615
9206,12038
9206,10001
9206,12193
9206,9677
9206,11716
9206,9991
9206,9810
9206,12938
9206,14653
9206,10349
9206,14857
9206,10539
9206,10493
9206,9298
9206,11728
9206,14143
9206,10721
9206,15347
9206,14913
9206,11261
9206,10108
9206,11203
9206,13196
9206,16332
9206,10954
9206,13802
9206,9646
9206,15250
9206,11359
9206,13791
13676,14913
13676,14401
13676,12038
13676,10478
13676,14342
13676,12484
13676,16367
13676,16070
9208,9437
9208,13749
9208,9915
9208,10360
9208,10880
9208,9273
9208,9430
9208,16480
9950,12668
9950,10349
9950,10486
9950,10942
9950,7915
9950,13778
9950,16603
9950,12149
9950,9859
9950,14237
9950,13797
9950,14923
9950,13019
9950,16080
9950,13062
9950,9867
9950,12888
9950,11265
9950,15929
9950,9942
9950,14024
9950,14476
9210,13505
9210,11162
9210,15816
9210,10526
9210,12995
9210,16519
9210,13035
9210,14805
9210,12252
9210,11130
9210,12606
9210,14203
9210,11164
9210,14499
9210,12395
9210,11626
9210,16485
9210,12768
9210,9906
9210,14846
9210,15610
9210,15691
9210,11918
9210,11549
9210,16345
9210,12411
9210,14452
9210,12860
9210,12933
9210,10706
9210,11135
9210,8152
9210,7813
9210,9680
9210,9863
9210,12944
9210,7479
9210,13019
9210,13404
9210,10167
9210,10730
9210,10662
9210,12889
9210,15106
9210,15026
9210,10451
9211,14913
9211,9271
9211,15929
9211,15895
9211,12484
9211,9600
9212,11681
9212,10040
9212,14525
9212,15936
9212,10926
9212,8991
9212,11134
9212,9709
9212,14467
9212,15021
9212,10360
9212,11800
9212,12645
9212,16332
9212,12635
9212,13323
9212,16082
9212,15427
9212,11304
9212,14876
9212,15388
9212,9810
9212,16183
9212,10106
9212,10556
9212,9869
9212,14603
9212,10241
9034,14913
9034,11973
9034,14401
9034,16228
9034,9810
15033,9869
15033,11673
15033,9551
15033,9466
15033,9271
15033,10305
15033,10106
15033,11784
15033,10715
15033,8172
15033,11688
15033,11156
9215,7915
9215,14913
9215,15879
9215,12038
9215,16332
9215,15186
9215,12419
9216,11695
9216,16449
9217,14846
9217,12978
9217,16222
9217,12304
9217,11168
9217,9271
9217,14773
9217,14913
9217,13178
9217,9769
9217,13857
9217,14412
9217,12357
9217,14342
9217,13816
15287,8727
15287,9531
15287,9887
15287,11812
15287,12425
15287,15618
15287,11796
15287,13004
15287,8065
15287,9174
15287,10022
15287,11448
15287,13482
15287,14476
10323,15879
10323,15680
10323,9842
10323,14650
10323,13544
10323,14653
10323,10954
10323,9810
10323,16332
10323,13438
10323,11287
9221,11728
9221,9615
9221,16219
9221,11849
9221,12875
9221,9942
9221,13019
9221,11812
9221,14913
9221,9471
9221,11745
9221,7813
9221,9810
9221,16092
9221,13778
13668,11164
13668,15039
13668,14115
13668,10158
13668,10252
13668,12315
13668,9470
13668,10106
13668,9965
13668,12038
13668,9269
13668,9555
13668,14913
13668,11265
13668,15929
13668,9939
13668,13778
13668,12702
13668,9507
13668,15826
13668,11580
13668,11656
13668,12334
13668,10264
13668,10676
13668,9306
13668,14181
13668,8220
13668,10660
13668,9810
13668,13376
13668,9942
13668,13019
13668,13339
9222,11824
9222,10206
9222,15501
9222,13744
9222,14429
9222,15660
9222,13505
9222,13277
9222,14257
9222,10844
9222,15610
9222,16332
9222,10837
9222,13171
9222,15676
9222,13981
9222,15596
9222,14913
9222,14608
9222,12704
9222,16174
9222,15328
9222,13615
9222,14251
9222,13563
9222,9792
9222,7314
9222,15170
9222,9335
9222,9870
9222,15320
9222,15025
9222,9810
9222,10569
9222,16212
9222,7916
9222,13953
9222,15684
9223,12781
9223,12038
9223,11566
9223,7240
9223,13161
9223,15049
9223,10108
9223,13308
9223,14243
9223,12304
9223,12468
9223,16453
9223,14913
9223,16367
9223,8220
9223,10478
9223,15929
9223,15556
9223,14841
9223,11287
9223,13001
9224,10106
9224,10946
9224,14251
9224,16183
9224,11265
9224,14117
9224,12508
9224,15388
9224,11134
9225,14913
9225,11010
9225,15039
9225,12039
9225,15311
9225,9624
9225,14846
9225,16118
9225,14354
9226,15822
9226,12193
9226,14599
9226,14488
9226,11175
9226,10349
9226,14899
9226,14667
9226,10613
9226,13762
9226,8596
9226,15357
9226,16498
9226,9505
9226,12968
9226,11056
9226,10001
9226,12786
9226,11064
9226,9991
9226,12782
9226,15956
9226,15228
9226,11020
9226,9433
9226,10625
9226,10626
9226,9209
9226,13869
9226,14242
9226,11882
9226,12653
9226,13491
9226,9974
9226,13408
9226,10096
9226,11088
9227,11130
9227,15110
9227,13146
9228,9514
9228,14401
9228,11899
9228,10101
9228,11352
9228,14562
9228,13019
9228,11708
9228,12225
9228,14913
9228,16561
9228,9810
9228,15929
9228,14435
9228,16192
9228,16198
9229,15129
9229,15524
9229,13808
9229,12213
9229,12662
9229,9294
9230,11965
9230,12593
9230,13978
9230,10867
9230,15559
9230,9385
9230,16176
9230,12379
9230,13505
9230,14052
9230,9269
9230,10829
9230,11099
9230,13129
9230,14342
9230,8175
9230,9478
9230,14131
9230,10401
9230,11503
9230,9436
9230,9333
9230,11914
9230,15596
9230,12112
9230,14677
9230,15138
9230,9978
9230,12893
9230,10920
9230,14758
9230,9630
9230,9791
9230,9562
9230,12849
9230,10403
9230,15850
9230,15610
9230,16019
9230,9792
9230,14525
9230,15781
9230,13450
9230,15244
9230,15090
9230,16390
9230,11733
9230,11422
9230,16278
9230,14840
9230,16280
9230,10654
9230,16035
9230,15232
9230,15968
9230,12980
9230,13401
9230,15170
9230,12739
9230,13951
9230,12105
9230,14432
9230,14921
9230,11888
9230,16050
9230,9234
9230,16457
9230,9339
9230,15182
9230,9879
9230,14603
9230,16545
9231,12088
9231,15879
9231,10360
9231,16313
9231,15929
9231,14483
9231,16183
9231,9942
9231,15026
9232,16332
9232,14913
9232,11424
9232,11681
9232,9129
9232,13001
13672,12685
13672,11656
13672,16018
13672,12468
13672,9917
13672,16533
13672,15335
13672,14913
13672,12064
13672,9810
13672,14268
13672,10583
13672,16183
13672,16191
13672,10645
9234,11824
9234,15050
9234,14115
9234,10971
9234,15736
9234,10253
9234,12793
9234,9269
9234,14203
9234,11980
9234,12971
9234,9479
9234,9126
9234,16183
9234,14553
9234,9635
9234,13145
9234,14755
9234,12276
9234,12699
9234,7922
9234,16174
9234,9401
9234,12825
9234,14673
9234,12999
9234,13354
9234,8542
9234,11125
9234,12860
9234,11265
9234,12213
9234,10072
9234,15537
9234,15461
9234,11429
9234,13563
9234,15955
9234,12573
9234,11509
9234,11733
9234,12948
9234,14256
9234,13102
9234,15311
9234,10925
9234,13931
9234,9939
9234,14476
9234,11177
9234,13953
9234,15455
9235,10040
9235,14850
9235,14404
9235,9129
9235,10214
9235,16073
9235,12249
9235,9659
9235,15688
9235,11627
9235,9869
9235,15557
9235,11992
9235,11265
9235,15929
9235,11784
9236,11862
9236,11288
9236,13978
9236,9551
9236,16353
9236,15388
9236,11081
9236,14251
9236,16183
9236,15427
9236,13558
9236,12829
10430,10097
10430,11949
10430,13019
10430,15895
10430,11179
10430,8860
10430,10743
10430,10459
10430,13555
10430,10495
10430,10790
10430,9965
10430,15791
10430,15579
10430,14061
10430,13561
10430,13797
10430,15551
10430,14923
10430,14741
10430,11692
10430,16186
10430,13003
10430,9407
10430,12960
10430,10043
10430,16513
10430,10045
10430,16398
10430,14913
10430,16242
10430,15106
10430,13146
10430,13087
10430,13907
10430,13018
10430,14812
10430,14948
10430,11156
9238,12184
9238,11284
9238,16183
9239,14846
9239,14288
9239,11848
9239,10040
9239,15907
9239,14811
9239,9942
9239,9624
9239,14876
9239,16332
9239,14913
9239,13495
9239,9810
9239,15826
9239,14841
9239,13778
9240,14913
9240,15895
9240,9624
9240,7648
9241,13294
9241,14434
9241,10025
9241,8003
9241,9321
9241,14155
9241,9129
9242,15489
9242,10249
9242,14928
9242,10743
9242,13816
9242,10910
9242,13305
9242,9641
9242,10908
9242,15688
9242,15206
9242,12416
9242,13994
9242,13185
9242,14323
9243,14913
9243,15892
9244,15039
9244,14115
9244,14404
9244,14811
9244,10055
9244,12793
9244,10289
9244,11474
9244,12124
9244,9885
9244,12334
9244,15756
9244,13100
9244,14137
9244,14913
9244,16183
9244,13778
9244,9942
9244,13339
9042,16549
9042,11164
9042,14647
9042,15895
9042,15089
9042,9939
9042,11937
9042,10360
9042,14726
9042,10322
9042,13437
9042,15427
9042,14169
9042,8865
9042,9441
9042,15206
9042,14913
9042,15388
9042,12585
9042,12699
9042,13890
9246,9378
9246,12038
9246,10263
9246,10660
9246,15936
9247,11897
9247,11164
9247,10040
9247,14115
9247,16147
9247,10318
9247,12044
9247,14471
9247,14585
9247,13798
9247,13835
9247,15039
9247,8024
9247,13687
9247,9486
9247,12453
9247,15062
9247,11578
9247,14275
9247,14913
9247,16486
9247,14288
9247,12621
9247,16508
9247,13778
9247,16385
9247,10045
9247,15523
9247,12632
9247,15899
9247,10350
9247,13797
9247,16183
9247,15624
9247,9795
9247,13556
9247,9649
9247,15041
9247,9360
9247,11508
9247,13392
9247,13840
9247,13356
9247,13243
9247,15366
9247,11544
9247,14180
9247,9662
9247,11660
9247,13404
9247,11247
9247,15879
9247,16528
9247,9525
9247,12514
9247,14856
9247,12813
9247,9942
9247,11397
9247,11206
9247,13745
9247,10252
9247,13700
9247,16231
9247,10576
9247,11748
9247,14208
9247,15288
9247,9551
9247,13171
9247,16291
9247,14737
9247,13880
9247,8020
9247,13769
9247,15936
9247,15220
9247,15929
9247,16569
9247,15705
9247,14960
9247,14846
9247,10133
9247,10560
9247,11476
9247,11664
9247,10136
9247,15010
9247,16118
9247,9998
9247,11924
9247,13578
9247,14923
9247,7314
9247,11289
9247,15383
9247,9762
9247,13492
9247,10305
9247,10162
9247,14715
9247,13025
9247,16202
9247,16282
9247,14108
9247,9600
9247,11424
9248,16332
9248,9795
9249,10243
9249,14867
9249,9831
9249,9797
9249,12204
9249,9801
9249,9837
9249,7271
9249,14058
9249,14120
9249,10330
9249,12817
9249,7354
9249,8784
9249,8065
9249,16156
9250,12981
9250,15132
9250,13006
9250,15788
16299,16332
16299,9271
16299,14913
16299,13129
16299,9486
16299,9369
16299,14127
9251,12484
9251,14401
9251,11164
9251,12924
9251,9810
9251,7430
9251,10576
9251,15908
9251,15680
9251,14913
9251,9624
